gene,log2FoldChange,stat,pvalue,padj
ENSG00000141480,-0.086995624,1.0,-0.65484107,0.9306749888220652
ENSG00000144524,-0.0871196,1.0,-0.27928373,0.9305764463714701
ENSG00000028839,-0.08719849,1.0,-0.32124916,0.9305137380933203
ENSG00000286024,-0.08727738,1.0,-0.36446312,0.9304510302465573
ENSG00000103429,-0.08754787,1.0,-0.23403321,0.9302360351951368
ENSG00000167967,-0.08764931,1.0,-0.5579892,0.9301554133625797
ENSG00000075945,-0.08764931,1.0,-0.7287954,0.9301554133625797
ENSG00000174282,-0.08777328,1.0,-0.27943844,0.9300568765407026
ENSG00000130347,-0.08786344,1.0,-0.3161096,0.9299852140708995
ENSG00000162419,-0.08786344,1.0,-0.3161096,0.9299852140708995
ENSG00000162542,-0.0880325,1.0,-0.37956476,0.9298508484706223
ENSG00000177051,-0.0881452,1.0,-0.1860479,0.9297612725144562
ENSG00000131475,-0.08817901,1.0,-0.03363138,0.9297343999010788
ENSG00000121481,-0.08824663,1.0,-0.21656686,0.9296806549147095
ENSG00000262902,-0.08824663,1.0,-0.21656686,0.9296806549147095
ENSG00000173757,-0.08824663,1.0,-0.21656686,0.9296806549147095
ENSG00000165895,-0.0884495,1.0,-0.27959323,0.9295194218808811
ENSG00000103187,-0.08878761,1.0,-0.19141349,0.9292507065900616
ENSG00000109736,-0.08937366,1.0,-0.15364525,0.9287849525460681
ENSG00000141933,-0.08946383,1.0,-0.57086277,0.9287133002389941
ENSG00000289827,-0.08971177,1.0,-0.42541832,0.9285162593764157
ENSG00000235194,-0.089824475,1.0,-0.380175,0.9284266967961361
ENSG00000104731,-0.090016074,1.0,-0.30445078,0.9282744424911024
ENSG00000148362,-0.09007242,1.0,-0.18636695,0.9282296623126337
ENSG00000139641,-0.090140045,1.0,-0.3292582,0.9281759263985083
ENSG00000272888,-0.09035418,1.0,-0.13163778,0.928005764832482
ENSG00000277449,-0.09062467,1.0,-0.14112304,0.9277908286137946
ENSG00000178605,-0.090748645,1.0,-0.10456121,0.9276923179400745
ENSG00000071189,-0.092518084,1.0,-0.54505986,0.9262864234781106
ENSG00000111300,-0.092619516,1.0,-0.21826605,0.9262058377346992
ENSG00000105127,-0.09302525,1.0,-0.28098872,0.9258835023400003
ENSG00000101193,-0.09345352,1.0,-0.080777265,0.9255432726227861
ENSG00000234851,-0.09358876,1.0,-2.601597,0.9254358344855264
ENSG00000160539,-0.09358876,1.0,-2.601597,0.9254358344855264
ENSG00000286177,-0.09358876,1.0,-2.601597,0.9254358344855264
ENSG00000180113,-0.09358876,1.0,-2.601597,0.9254358344855264
ENSG00000249713,-0.09358876,1.0,-2.601597,0.9254358344855264
ENSG00000267253,-0.09358876,1.0,-2.601597,0.9254358344855264
ENSG00000256315,-0.09358876,1.0,-2.601597,0.9254358344855264
ENSG00000231989,-0.09358876,1.0,-2.601597,0.9254358344855264
ENSG00000185306,-0.09358876,1.0,-2.601597,0.9254358344855264
ENSG00000228590,-0.09358876,1.0,-2.601597,0.9254358344855264
ENSG00000242258,-0.09358876,1.0,-2.601597,0.9254358344855264
ENSG00000113088,-0.09358876,1.0,-2.601597,0.9254358344855264
ENSG00000237989,-0.09358876,1.0,-2.601597,0.9254358344855264
ENSG00000150456,-0.09358876,1.0,-2.601597,0.9254358344855264
ENSG00000163923,-0.09358876,1.0,-2.601597,0.9254358344855264
ENSG00000165424,-0.09358876,1.0,-2.601597,0.9254358344855264
ENSG00000144199,-0.09358876,1.0,-2.601597,0.9254358344855264
ENSG00000272583,-0.09358876,1.0,-2.601597,0.9254358344855264
ENSG00000227176,-0.09358876,1.0,-2.601597,0.9254358344855264
ENSG00000204475,-0.09358876,1.0,-2.601597,0.9254358344855264
ENSG00000249476,-0.09358876,1.0,-2.601597,0.9254358344855264
ENSG00000125726,-0.09358876,1.0,-2.601597,0.9254358344855264
ENSG00000158458,-0.09358876,1.0,-2.601597,0.9254358344855264
ENSG00000133958,-0.09358876,1.0,-2.601597,0.9254358344855264
ENSG00000114013,-0.09358876,1.0,-2.601597,0.9254358344855264
ENSG00000242539,-0.09358876,1.0,-2.601597,0.9254358344855264
ENSG00000197062,-0.09358876,1.0,-2.601597,0.9254358344855264
ENSG00000216306,-0.09358876,1.0,-2.601597,0.9254358344855264
ENSG00000184304,-0.09358876,1.0,-2.601597,0.9254358344855264
ENSG00000235300,-0.09358876,1.0,-2.601597,0.9254358344855264
ENSG00000229671,-0.09358876,1.0,-2.601597,0.9254358344855264
ENSG00000204161,-0.09358876,1.0,-2.601597,0.9254358344855264
ENSG00000119535,-0.09358876,1.0,-2.601597,0.9254358344855264
ENSG00000290111,-0.09358876,1.0,-2.601597,0.9254358344855264
ENSG00000149575,-0.09358876,1.0,-2.601597,0.9254358344855264
ENSG00000164669,-0.09358876,1.0,-2.601597,0.9254358344855264
ENSG00000211656,-0.09358876,1.0,-2.601597,0.9254358344855264
ENSG00000285761,-0.09358876,1.0,-2.601597,0.9254358344855264
ENSG00000285781,-0.09358876,1.0,-2.601597,0.9254358344855264
ENSG00000152137,-0.09358876,1.0,-2.601597,0.9254358344855264
ENSG00000213246,-0.09358876,1.0,-2.601597,0.9254358344855264
ENSG00000283020,-0.09358876,1.0,-2.601597,0.9254358344855264
ENSG00000250144,-0.09358876,1.0,-2.601597,0.9254358344855264
ENSG00000284431,-0.093600035,1.0,-3.0182507,0.9254268813687774
ENSG00000196312,-0.09361131,1.0,-0.18700612,0.9254179282614732
ENSG00000241566,-0.09361131,1.0,-4.413354,0.9254179282614732
ENSG00000124785,-0.09361131,1.0,-3.1874394,0.9254179282614732
ENSG00000224578,-0.09361131,1.0,-3.1874394,0.9254179282614732
ENSG00000211633,-0.09361131,1.0,-3.1874394,0.9254179282614732
ENSG00000178449,-0.09361131,1.0,-3.1874394,0.9254179282614732
ENSG00000116147,-0.09361131,1.0,-3.1874394,0.9254179282614732
ENSG00000261504,-0.093633845,1.0,-3.9261658,0.9254000220752033
ENSG00000290010,-0.09384798,1.0,9.504228,0.925229915191798
ENSG00000049449,-0.093915604,1.0,-0.90003735,0.9251761979384605
ENSG00000289028,-0.094141014,1.0,-1.0165015,0.9249971428925217
ENSG00000288663,-0.094141014,1.0,-1.0165015,0.9249971428925217
ENSG00000170379,-0.094141014,1.0,-1.0165015,0.9249971428925217
ENSG00000244405,-0.094141014,1.0,-1.0165015,0.9249971428925217
ENSG00000138722,-0.094174825,1.0,-1.1865716,0.9249702849631178
ENSG00000215769,-0.094174825,1.0,-1.1865716,0.9249702849631178
ENSG00000171045,-0.094174825,1.0,-1.1865716,0.9249702849631178
ENSG00000125841,-0.094174825,1.0,-1.1865716,0.9249702849631178
ENSG00000254678,-0.094174825,1.0,-1.1865716,0.9249702849631178
ENSG00000184967,-0.094174825,1.0,-1.1865716,0.9249702849631178
ENSG00000186230,-0.094174825,1.0,-1.1865716,0.9249702849631178
ENSG00000255968,-0.094174825,1.0,-1.1865716,0.9249702849631178
ENSG00000102221,-0.094174825,1.0,-1.1865716,0.9249702849631178
ENSG00000188010,-0.094174825,1.0,-1.1865716,0.9249702849631178
ENSG00000234174,-0.094174825,1.0,-1.1865716,0.9249702849631178
ENSG00000197497,-0.094174825,1.0,-1.1865716,0.9249702849631178
ENSG00000183647,-0.094174825,1.0,-1.1865716,0.9249702849631178
ENSG00000197381,-0.094174825,1.0,-1.1865716,0.9249702849631178
ENSG00000285679,-0.094174825,1.0,-1.1865716,0.9249702849631178
ENSG00000288874,-0.094174825,1.0,-1.1865716,0.9249702849631178
ENSG00000240661,-0.094174825,1.0,-1.1865716,0.9249702849631178
ENSG00000147155,-0.094264984,1.0,-1.6024892,0.9248986642362184
ENSG00000184611,-0.094264984,1.0,-1.6024892,0.9248986642362184
ENSG00000289526,-0.094264984,1.0,-1.6024892,0.9248986642362184
ENSG00000257529,-0.09435514,1.0,-1.9252979,0.9248270441180333
ENSG00000069275,-0.09453547,1.0,-0.21941185,0.9246838057101148
ENSG00000242411,-0.09476088,1.0,-0.7942639,0.9245047611345141
ENSG00000160654,-0.09476088,1.0,-0.7942639,0.9245047611345141
ENSG00000166592,-0.09476088,1.0,-0.7942639,0.9245047611345141
ENSG00000066697,-0.09476088,1.0,-0.7942639,0.9245047611345141
ENSG00000160345,-0.09476088,1.0,-0.7942639,0.9245047611345141
ENSG00000289043,-0.09476088,1.0,-0.7942639,0.9245047611345141
ENSG00000012174,-0.09476088,1.0,-0.7942639,0.9245047611345141
ENSG00000269934,-0.094873585,1.0,-1.0173917,0.9244152402802628
ENSG00000174586,-0.09523423,1.0,-0.46383458,0.9241287799846089
ENSG00000086300,-0.09523423,1.0,-0.46383458,0.9241287799846089
ENSG00000162961,-0.09529059,1.0,-0.53109396,0.924084021451222
ENSG00000137720,-0.09529059,1.0,-0.53109396,0.924084021451222
ENSG00000184831,-0.095346935,1.0,-0.6016284,0.924039263158178
ENSG00000106701,-0.095346935,1.0,-0.6016284,0.924039263158178
ENSG00000279088,-0.095346935,1.0,-0.6016284,0.924039263158178
ENSG00000249207,-0.095346935,1.0,-0.6016284,0.924039263158178
ENSG00000142102,-0.095346935,1.0,-0.6016284,0.924039263158178
ENSG00000181625,-0.09545964,1.0,-0.70943403,0.9239497472936814
ENSG00000285928,-0.095572345,1.0,-0.8655435,0.923860232392246
ENSG00000075336,-0.095572345,1.0,-0.8655435,0.923860232392246
ENSG00000164073,-0.095606156,1.0,-0.118562214,0.9238333781097807
ENSG00000206527,-0.095606156,1.0,-0.2136127,0.9238333781097807
ENSG00000080371,-0.09561742,1.0,-0.05839881,0.9238244267015813
ENSG00000177432,-0.095730126,1.0,-0.3281839,0.9237349131503242
ENSG00000257815,-0.0958541,1.0,-0.14250483,0.9236364493594432
ENSG00000119242,-0.09586537,1.0,-0.4315678,0.9236274981637245
ENSG00000171865,-0.09586537,1.0,-0.3789552,0.9236274981637245
ENSG00000156795,-0.09593299,1.0,-0.48616078,0.9235737911925461
ENSG00000174109,-0.09593299,1.0,-0.48616078,0.9235737911925461
ENSG00000095906,-0.09593299,1.0,-0.48616078,0.9235737911925461
ENSG00000184402,-0.09593299,1.0,-0.48616078,0.9235737911925461
ENSG00000124588,-0.09593299,1.0,-0.48616078,0.9235737911925461
ENSG00000196696,-0.096045695,1.0,-0.1225835,0.9234842803482698
ENSG00000204498,-0.09622602,1.0,-0.70943403,0.9233410650132484
ENSG00000048028,-0.09622602,1.0,-0.70943403,0.9233410650132484
ENSG00000102309,-0.096361265,1.0,-0.32124916,0.9232336551425423
ENSG00000233230,-0.096361265,1.0,-0.27928373,0.9232336551425423
ENSG00000107614,-0.09644016,1.0,-0.36446312,0.9231710000309342
ENSG00000160602,-0.09644016,1.0,-0.36446312,0.9231710000309342
ENSG00000160803,-0.09644016,1.0,-0.36446312,0.9231710000309342
ENSG00000171208,-0.09651905,1.0,-0.40900245,0.9231083453960284
ENSG00000157933,-0.09651905,1.0,-0.40900245,0.9231083453960284
ENSG00000288926,-0.09672192,1.0,-0.5147752,0.9229472356693411
ENSG00000104783,-0.09678954,1.0,-0.5147752,0.9228935331292754
ENSG00000203711,-0.096834615,1.0,-0.24366926,0.9228577316311539
ENSG00000117410,-0.09733051,1.0,-0.14266977,0.9224639254827205
ENSG00000167842,-0.097443216,1.0,-0.4869158,0.9223744267326518
ENSG00000171530,-0.097443216,1.0,-0.705745,0.9223744267326518
ENSG00000169180,-0.09769116,1.0,-0.31216,0.9221775329438401
ENSG00000203396,-0.0979053,1.0,0.048011467,0.922007492145594
ENSG00000105447,-0.097984195,1.0,-0.40062353,0.9219448464339299
ENSG00000131188,-0.09808563,1.0,-0.43247768,0.921864302659127
ENSG00000172500,-0.098367386,1.0,-0.12965314,0.9216405741584277
ENSG00000177340,-0.098615326,1.0,-0.36125895,0.921443698206474
ENSG00000110442,-0.098840736,1.0,-0.41813314,0.9212647242453105
ENSG00000197841,-0.09887455,1.0,-0.63424903,0.9212378784948272
ENSG00000147874,-0.09929155,1.0,-0.5158313,0.9209067882941199
ENSG00000048707,-0.099381715,1.0,-0.31244037,0.9208352030241618
ENSG00000013275,-0.09990015,1.0,-0.41052338,0.9204236001875085
ENSG00000100403,-0.10001285,1.0,-0.578651,0.9203341241269783
ENSG00000106344,-0.10005793,1.0,-0.18010509,0.9202983339850968
ENSG00000204231,-0.1001481,1.0,-0.14184634,0.9202267541857246
ENSG00000188725,-0.10053129,1.0,-0.45416823,0.9199225472560282
ENSG00000143622,-0.10062145,1.0,-0.19961585,0.9198509708563403
ENSG00000127837,-0.10070034,1.0,-0.13313858,0.9197883420392708
ENSG00000146376,-0.100813046,1.0,-0.20497917,0.9196988731637952
ENSG00000198001,-0.10161324,1.0,-0.15864441,0.9190636734441655
ENSG00000287202,-0.10179356,1.0,-0.17546864,0.9189205369616932
ENSG00000052749,-0.10217675,1.0,-0.043821633,0.9186163806658997
ENSG00000172590,-0.10276281,1.0,-0.14217533,0.9181512234979036
ENSG00000204745,-0.10280789,1.0,-2.601597,0.9181154433355829
ENSG00000169403,-0.10280789,1.0,-2.601597,0.9181154433355829
ENSG00000290099,-0.10283043,1.0,-3.6017385,0.9180975533166045
ENSG00000167208,-0.10283043,1.0,-3.6017385,0.9180975533166045
ENSG00000263575,-0.10283043,1.0,-3.6017385,0.9180975533166045
ENSG00000269954,-0.10283043,1.0,-3.6017385,0.9180975533166045
ENSG00000197128,-0.10283043,1.0,-3.6017385,0.9180975533166045
ENSG00000235875,-0.10283043,1.0,-3.6017385,0.9180975533166045
ENSG00000144785,-0.10283043,1.0,-3.6017385,0.9180975533166045
ENSG00000204291,-0.10283043,1.0,-3.6017385,0.9180975533166045
ENSG00000266389,-0.10283043,1.0,-3.6017385,0.9180975533166045
ENSG00000288928,-0.10283043,1.0,-3.6017385,0.9180975533166045
ENSG00000142185,-0.10283043,1.0,-3.6017385,0.9180975533166045
ENSG00000260075,-0.10283043,1.0,-3.6017385,0.9180975533166045
ENSG00000290121,-0.10283043,1.0,-3.6017385,0.9180975533166045
ENSG00000100321,-0.10283043,1.0,-3.6017385,0.9180975533166045
ENSG00000197253,-0.10283043,1.0,-3.6017385,0.9180975533166045
ENSG00000233476,-0.10283043,1.0,-3.6017385,0.9180975533166045
ENSG00000258728,-0.10283043,1.0,-3.6017385,0.9180975533166045
ENSG00000105246,-0.10283043,1.0,-3.6017385,0.9180975533166045
ENSG00000228903,-0.10283043,1.0,-3.6017385,0.9180975533166045
ENSG00000007129,-0.10283043,1.0,-3.6017385,0.9180975533166045
ENSG00000122481,-0.10283043,1.0,-3.6017385,0.9180975533166045
ENSG00000166441,-0.10283043,1.0,-0.18700612,0.9180975533166045
ENSG00000068831,-0.10283043,1.0,-3.6017385,0.9180975533166045
ENSG00000186818,-0.10283043,1.0,-3.6017385,0.9180975533166045
ENSG00000154114,-0.10283043,1.0,-3.6017385,0.9180975533166045
ENSG00000229056,-0.10283043,1.0,-3.6017385,0.9180975533166045
ENSG00000243468,-0.10283043,1.0,-3.6017385,0.9180975533166045
ENSG00000253358,-0.10283043,1.0,-3.6017385,0.9180975533166045
ENSG00000100351,-0.10283043,1.0,-3.6017385,0.9180975533166045
ENSG00000184271,-0.10283043,1.0,-3.6017385,0.9180975533166045
ENSG00000183833,-0.10283043,1.0,-3.6017385,0.9180975533166045
ENSG00000215190,-0.10283043,1.0,-3.6017385,0.9180975533166045
ENSG00000178789,-0.10283043,1.0,-3.6017385,0.9180975533166045
ENSG00000233665,-0.10283043,1.0,-3.6017385,0.9180975533166045
ENSG00000160321,-0.10283043,1.0,-3.6017385,0.9180975533166045
ENSG00000213553,-0.10283043,1.0,-3.6017385,0.9180975533166045
ENSG00000122679,-0.10283043,1.0,-3.6017385,0.9180975533166045
ENSG00000261821,-0.10283043,1.0,-3.6017385,0.9180975533166045
ENSG00000241772,-0.10283043,1.0,-3.6017385,0.9180975533166045
ENSG00000237438,-0.10283043,1.0,-3.6017385,0.9180975533166045
ENSG00000261332,-0.10283043,1.0,-3.6017385,0.9180975533166045
ENSG00000277282,-0.1028417,1.0,-5.607022,0.9180886083226647
ENSG00000289027,-0.1028417,1.0,-6.0690975,0.9180886083226647
ENSG00000100926,-0.1028417,1.0,-4.187581,0.9180886083226647
ENSG00000253481,-0.1028417,1.0,-4.187581,0.9180886083226647
ENSG00000288686,-0.1028417,1.0,-4.187581,0.9180886083226647
ENSG00000165124,-0.103348866,1.0,-0.6010288,0.9176860943430811
ENSG00000288640,-0.10338268,1.0,-1.1865716,0.9176592608267642
ENSG00000138381,-0.10338268,1.0,-1.1865716,0.9176592608267642
ENSG00000259807,-0.10338268,1.0,-1.1865716,0.9176592608267642
ENSG00000224614,-0.10338268,1.0,-1.1865716,0.9176592608267642
ENSG00000182768,-0.10339395,1.0,-1.280271,0.9176503163421671
ENSG00000010610,-0.10341649,1.0,-1.3793616,0.9176324274042427
ENSG00000166862,-0.10341649,1.0,-1.3793616,0.9176324274042427
ENSG00000162148,-0.10341649,1.0,-1.3793616,0.9176324274042427
ENSG00000261879,-0.10341649,1.0,-1.3793616,0.9176324274042427
ENSG00000141040,-0.10341649,1.0,-1.3793616,0.9176324274042427
ENSG00000153132,-0.10341649,1.0,-1.3793616,0.9176324274042427
ENSG00000215440,-0.10341649,1.0,-1.3793616,0.9176324274042427
ENSG00000238221,-0.10341649,1.0,-1.3793616,0.9176324274042427
ENSG00000112796,-0.10341649,1.0,-1.3793616,0.9176324274042427
ENSG00000286619,-0.10341649,1.0,-1.3793616,0.9176324274042427
ENSG00000237705,-0.10341649,1.0,-1.3793616,0.9176324274042427
ENSG00000089041,-0.10341649,1.0,-1.3793616,0.9176324274042427
ENSG00000220205,-0.10341649,1.0,-1.3793616,0.9176324274042427
ENSG00000255145,-0.10341649,1.0,-1.3793616,0.9176324274042427
ENSG00000124802,-0.10341649,1.0,-1.3793616,0.9176324274042427
ENSG00000105559,-0.10341649,1.0,-1.3793616,0.9176324274042427
ENSG00000099725,-0.10341649,1.0,-1.3793616,0.9176324274042427
ENSG00000245534,-0.10341649,1.0,-1.3793616,0.9176324274042427
ENSG00000182774,-0.10341649,1.0,-1.3793616,0.9176324274042427
ENSG00000142459,-0.10341649,1.0,-1.3793616,0.9176324274042427
ENSG00000237401,-0.10341649,1.0,-1.3793616,0.9176324274042427
ENSG00000288803,-0.10341649,1.0,-1.3793616,0.9176324274042427
ENSG00000198088,-0.10341649,1.0,-1.3793616,0.9176324274042427
ENSG00000186367,-0.10341649,1.0,-1.3793616,0.9176324274042427
ENSG00000033050,-0.10342776,1.0,-1.4324193,0.9176234829509176
ENSG00000107371,-0.10349538,1.0,-1.7952794,0.9175698164499569
ENSG00000290033,-0.10349538,1.0,-1.7952794,0.9175698164499569
ENSG00000236206,-0.10349538,1.0,-1.7952794,0.9175698164499569
ENSG00000136451,-0.10388984,1.0,-0.0489753,0.9172567693544692
ENSG00000239887,-0.10395746,1.0,-0.7942639,0.9172031054248568
ENSG00000147592,-0.10395746,1.0,-0.7942639,0.9172031054248568
ENSG00000197008,-0.10395746,1.0,-0.7942639,0.9172031054248568
ENSG00000174749,-0.10400254,1.0,-0.9013242,0.917167329681348
ENSG00000144228,-0.10400254,1.0,-0.9013242,0.917167329681348
ENSG00000171174,-0.10400254,1.0,-0.9013242,0.917167329681348
ENSG00000162650,-0.10400254,1.0,-0.9013242,0.917167329681348
ENSG00000146674,-0.10400254,1.0,-0.9013242,0.917167329681348
ENSG00000130150,-0.10400254,1.0,-0.9013242,0.917167329681348
ENSG00000153936,-0.10400254,1.0,-0.9013242,0.917167329681348
ENSG00000077585,-0.10400254,1.0,-0.9013242,0.917167329681348
ENSG00000081870,-0.10400254,1.0,-0.9013242,0.917167329681348
ENSG00000119383,-0.10400254,1.0,-0.9013242,0.917167329681348
ENSG00000156469,-0.10414906,1.0,-1.2241328,0.9170510596737477
ENSG00000119630,-0.10414906,1.0,-1.2241328,0.9170510596737477
ENSG00000212719,-0.10453225,1.0,-0.6016284,0.9167469772789457
ENSG00000175826,-0.10453225,1.0,-0.6016284,0.9167469772789457
ENSG00000256806,-0.10453225,1.0,-0.6016284,0.9167469772789457
ENSG00000245680,-0.10453225,1.0,-0.6016284,0.9167469772789457
ENSG00000250994,-0.10453225,1.0,-0.6016284,0.9167469772789457
ENSG00000210049,-0.1045886,1.0,-0.67577416,0.9167022603059456
ENSG00000227896,-0.1045886,1.0,-0.67577416,0.9167022603059456
ENSG00000222042,-0.1045886,1.0,-0.67577416,0.9167022603059456
ENSG00000126790,-0.1045886,1.0,-0.67577416,0.9167022603059456
ENSG00000225973,-0.1045886,1.0,-0.67577416,0.9167022603059456
ENSG00000155275,-0.1045886,1.0,-0.67577416,0.9167022603059456
ENSG00000153250,-0.10497179,1.0,-0.3281839,0.9163981918860729
ENSG00000020577,-0.10503941,1.0,-0.4315678,0.9163445340215163
ENSG00000146282,-0.105084494,1.0,-0.270436,0.9163087623235352
ENSG00000197498,-0.10510704,1.0,-0.48616078,0.9162908765380885
ENSG00000119616,-0.10510704,1.0,-0.48616078,0.9162908765380885
ENSG00000104312,-0.10510704,1.0,-0.48616078,0.9162908765380885
ENSG00000237441,-0.10517466,1.0,-0.5428895,0.9162372194360322
ENSG00000132623,-0.10517466,1.0,-0.5428895,0.9162372194360322
ENSG00000111796,-0.10517466,1.0,-0.5428895,0.9162372194360322
ENSG00000141337,-0.10517466,1.0,-0.5428895,0.9162372194360322
ENSG00000128626,-0.10517466,1.0,-0.5428895,0.9162372194360322
ENSG00000221821,-0.10517466,1.0,-0.5428895,0.9162372194360322
ENSG00000047621,-0.10517466,1.0,-0.5428895,0.9162372194360322
ENSG00000100387,-0.10517466,1.0,-0.5428895,0.9162372194360322
ENSG00000268403,-0.10552404,1.0,-0.32124916,0.9159599971601009
ENSG00000196743,-0.10560293,1.0,-0.36446312,0.9158973999949531
ENSG00000127993,-0.10567055,1.0,-0.9029601,0.9158437456970346
ENSG00000104884,-0.10568182,1.0,-0.40900245,0.915834803351316
ENSG00000160570,-0.10568182,1.0,-0.40900245,0.915834803351316
ENSG00000267345,-0.10568182,1.0,-0.40900245,0.915834803351316
ENSG00000162377,-0.10568182,1.0,-0.40900245,0.915834803351316
ENSG00000138375,-0.105760716,1.0,-0.45495138,0.9157722072295749
ENSG00000134153,-0.105760716,1.0,-0.45495138,0.9157722072295749
ENSG00000270231,-0.10579453,1.0,-0.47280982,0.9157453804801168
ENSG00000169021,-0.106008664,1.0,-0.8615145,0.9155754799631941
ENSG00000276291,-0.106166445,1.0,-0.27943844,0.9154502925760777
ENSG00000123130,-0.10625661,1.0,-0.35372955,0.9153787578676316
ENSG00000134644,-0.10636931,1.0,-0.116392694,0.9152893404458805
ENSG00000172456,-0.10667361,1.0,-0.5245358,0.9150479187646936
ENSG00000013561,-0.10667361,1.0,-0.15879588,0.9150479187646936
ENSG00000112812,-0.10693283,1.0,-0.34547216,0.9148422694387492
ENSG00000087995,-0.10701172,1.0,-0.3694513,0.9147796816442696
ENSG00000215021,-0.10702299,1.0,0.021357559,0.9147707405738973
ENSG00000104177,-0.10738364,1.0,-0.705745,0.9144846320223602
ENSG00000087338,-0.10741745,1.0,-0.4983566,0.9144578099131597
ENSG00000163492,-0.10741745,1.0,-0.4983566,0.9144578099131597
ENSG00000072864,-0.107597776,1.0,-0.5390086,0.914314760310056
ENSG00000287934,-0.10773302,1.0,-0.17803816,0.9142074749289023
ENSG00000168734,-0.10780064,1.0,-0.60342956,0.9141538328243898
ENSG00000141965,-0.10798097,1.0,-0.25376236,0.9140107891247309
ENSG00000159377,-0.10798097,1.0,-0.25376236,0.9140107891247309
ENSG00000162910,-0.10807113,1.0,-0.4474248,0.9139392683190922
ENSG00000177981,-0.10815002,1.0,-0.14168203,0.9138766881858091
